Datetime,Rad_Wm2,AirTemp_degC,AirPress_hPa,RH_%,WS10_ms,WD10_degN,Albedo,Clouds_Tot
2018-07-03 20:00:00,65.92,13.36,823.5912,81.1,1.601,94,0.2,0.1
2018-07-03 21:00:00,5.06,12.27,823.2783,75.77,1.114,312.8,0.2,0.1
2018-07-03 22:00:00,0.013,12.17,823.5272,71.36,1.295,284.7,0.2,0.1
2018-07-03 23:00:00,0.009,12.61,823.6251,66.26,1.195,286.3,0.2,0.1
2018-07-04 00:00:00,0.009,12.48,823.6474,70.89,1.967,295.4,0.2,0.1
2018-07-04 01:00:00,0.009,12.51,823.8365,70.02,1.576,302.8,0.2,0.1
2018-07-04 02:00:00,0.009,12.66,823.86,75.51,0.825,308.5,0.2,0.1
2018-07-04 03:00:00,0.009,12.06,823.6657,77.93,0.673,289.9,0.2,0.1
2018-07-04 04:00:00,0.009,11.61,823.3948,80.1,0.705,280.1,0.2,0.1
2018-07-04 05:00:00,1.262,11.32,823.332,80.2,0.41,330.3,0.2,0.2
2018-07-04 06:00:00,36.51,11.03,823.5854,80.6,0.186,356,0.2,0.1
2018-07-04 07:00:00,192.3,13.1,824.0534,66.54,0.057,255.9,0.2,0.1
2018-07-04 08:00:00,375.4,15.15,824.1115,64.7,0.863,212.1,0.2,0.0
2018-07-04 09:00:00,558.5,16,824.1276,57.29,1.783,256.2,0.2,0.0
2018-07-04 10:00:00,782.3,16.34,823.9657,63.2,3.128,255.8,0.2,0.0
2018-07-04 11:00:00,926,16.72,824.0703,67.4,3.539,256.5,0.2,0.0
2018-07-04 12:00:00,965,17.22,824.2196,60.18,2.221,336.6,0.2,0.0
2018-07-04 13:00:00,847,17.11,824.1088,53.24,2.554,17.34,0.2,0.0
2018-07-04 14:00:00,499.5,17.08,824.0823,58.76,2.493,291.9,0.2,0.0
2018-07-04 15:00:00,645.5,17.31,823.7264,56.66,3.364,263.1,0.2,0.0
2018-07-04 16:00:00,688.8,18.18,823.4813,49.83,2.401,282.2,0.2,0.0
2018-07-04 17:00:00,558.4,18.35,823.1785,54.26,2.364,287.2,0.2,0.0
2018-07-04 18:00:00,252.1,17.24,822.6949,51.21,1.246,307.5,0.2,0.0
2018-07-04 19:00:00,163.6,16.35,822.3698,59.48,1.423,45.11,0.2,0.0
2018-07-04 20:00:00,38.05,14.33,822.0399,57.32,1.217,17.37,0.2,0.1
2018-07-04 21:00:00,3.065,13.66,821.5213,58.77,1.714,45.21,0.2,0.1
2018-07-04 22:00:00,0.01,13.9,821.6619,60.89,1.878,36.12,0.2,0.1
2018-07-04 23:00:00,0.009,14.11,822.2675,56.56,2.601,302.6,0.2,0.1
2018-07-05 00:00:00,0.009,11.66,822.9088,79.16,2.353,315.7,0.2,0.1
2018-07-05 01:00:00,0.008,10.64,822.683,88.5,1.578,283.5,0.2,0.1
2018-07-05 02:00:00,0.009,11.04,821.8275,67.53,1.807,325.8,0.2,0.1
2018-07-05 03:00:00,0.009,11.04,821.3964,73.85,0.67,274.5,0.2,0.2
2018-07-05 04:00:00,0.009,10.7,820.8603,75.87,1.038,292,0.2,0.2
2018-07-05 05:00:00,0.998,10.09,820.5374,76.46,0.578,307.2,0.2,0.2
2018-07-05 06:00:00,12.05,10.79,820.7472,79.46,1.285,304.9,0.2,0.2
2018-07-05 07:00:00,31.74,9.95,820.9327,91.4,1.345,278.3,0.2,0.2
2018-07-05 08:00:00,268.9,10.74,821.3392,77.77,2.329,292.1,0.2,0.1
2018-07-05 09:00:00,295,11.5,821.4091,81.2,2.638,259.1,0.2,0.1
2018-07-05 10:00:00,407,12.18,821.4274,80.2,2.399,261.6,0.2,0.1
2018-07-05 11:00:00,514.3,12.75,821.4384,84.1,2.728,260.8,0.2,0.1
2018-07-05 12:00:00,603,13.41,821.3782,79.98,2.46,279.6,0.2,0.1
2018-07-05 13:00:00,248.7,11.79,821.5877,96.3,2.33,288.8,0.2,0.1
2018-07-05 14:00:00,262.8,11.05,821.5594,91.3,2.554,274.4,0.2,0.1
2018-07-05 15:00:00,496.9,12.39,821.6657,84.1,2.049,324.4,0.2,0.0
2018-07-05 16:00:00,238.6,11.63,821.5627,94.2,1.834,261.7,0.2,0.1
2018-07-05 17:00:00,40.82,10.61,821.456,88.4,2.364,201.9,0.2,0.1
2018-07-05 18:00:00,120.9,9.61,821.7212,90.2,2.591,243.9,0.2,0.1
2018-07-05 19:00:00,49.92,9.46,821.7268,90.1,1.703,257.3,0.2,0.1
2018-07-05 20:00:00,20.24,9.12,821.8433,89.6,2.111,269.1,0.2,0.1
2018-07-05 21:00:00,2.808,8.66,821.8922,93,2.212,256.3,0.2,0.1
2018-07-05 22:00:00,0.011,8.43,821.881,91.1,1.595,273.4,0.2,0.1
2018-07-05 23:00:00,0.009,8.13,821.9043,92.7,1.22,254.6,0.2,0.2
2018-07-06 00:00:00,0.009,7.977,822.0705,92.5,1.109,272.3,0.2,0.2
2018-07-06 01:00:00,0.008,7.663,822.0444,94.2,1.087,300.2,0.2,0.2
2018-07-06 02:00:00,0.008,7.562,821.9819,98.8,0.717,254.6,0.2,0.2
2018-07-06 03:00:00,0.009,7.512,821.9362,99.9,0.638,248.1,0.2,0.2
2018-07-06 04:00:00,0.01,7.518,821.9921,99.4,1.152,254.6,0.2,0.2
2018-07-06 05:00:00,0.75,7.526,822.1664,99.7,0.859,254.8,0.2,0.2
2018-07-06 06:00:00,15.67,7.673,822.2972,98.4,1.162,269.6,0.2,0.2
2018-07-06 07:00:00,31.52,7.965,822.6243,99.1,1.235,289.9,0.2,0.2
2018-07-06 08:00:00,57.2,8.02,823.0825,98.1,1.687,281.9,0.2,0.2
2018-07-06 09:00:00,74.13,8.47,823.4619,99.6,1.105,263.8,0.2,0.2
2018-07-06 10:00:00,133.4,8.65,823.7672,100,1.179,277.2,0.2,0.2
2018-07-06 11:00:00,177.2,9.05,824.1531,99.5,2.189,164.9,0.2,0.2
2018-07-06 12:00:00,137.6,8.86,824.4305,99.2,2.714,136.8,0.2,0.2
2018-07-06 13:00:00,159.1,8.93,824.6849,100,3.213,144.7,0.2,0.1
2018-07-06 14:00:00,189,8.87,824.8854,97.1,3.811,141.6,0.2,0.1
2018-07-06 15:00:00,250.8,9.27,825.114,95.3,4.149,140.1,0.2,0.1
2018-07-06 16:00:00,334.5,9.79,825.3787,88.8,2.609,134.2,0.2,0.1
2018-07-06 17:00:00,178.4,10,825.6081,95.5,2.3,135.3,0.2,0.1
2018-07-06 18:00:00,50.37,9.38,825.6099,95.8,1.677,131.3,0.2,0.1
2018-07-06 19:00:00,67.51,9.46,825.6132,94.5,1.471,102.5,0.2,0.1
2018-07-06 20:00:00,45.97,9.71,825.4652,88.4,1.325,78.25,0.2,0.2
2018-07-06 21:00:00,3.899,8.61,825.4072,90.4,1.716,65.94,0.2,0.2
2018-07-06 22:00:00,0.011,8.66,825.9386,91.1,1.307,69.55,0.2,0.2
2018-07-06 23:00:00,0.008,8.17,825.9749,91.6,0.565,99.8,0.2,0.2
2018-07-07 00:00:00,0.007,7.918,825.8317,89.5,0.931,54.9,0.2,0.2
2018-07-07 01:00:00,0.008,7.851,825.6484,88.3,1.604,49.39,0.2,0.2
2018-07-07 02:00:00,0.007,7.854,825.4471,88.9,1.705,40.1,0.2,0.2
2018-07-07 03:00:00,0.008,7.854,825.232,90.8,1.503,52.21,0.2,0.2
2018-07-07 04:00:00,0.009,7.603,824.983,86.4,1.863,40.97,0.2,0.2
2018-07-07 05:00:00,2.169,7.365,824.847,91.2,1.286,15.74,0.2,0.2
2018-07-07 06:00:00,73.56,7.718,825.2657,84.1,1.243,16.4,0.2,0.2
2018-07-07 07:00:00,223.6,10.04,825.3098,75,2.136,115.9,0.2,0.2
2018-07-07 08:00:00,395.3,11.19,825.4121,77.52,2.307,129.8,0.2,0.1
2018-07-07 09:00:00,567.6,11.55,825.6242,82.5,3.345,137.8,0.2,0.1
2018-07-07 10:00:00,698.9,12.48,825.7411,81.3,3.273,124.2,0.2,0.0
2018-07-07 11:00:00,474.1,12.24,825.9321,77.66,3.653,124.7,0.2,0.0
2018-07-07 12:00:00,410.8,12.93,826.0609,77.72,2.997,127.7,0.2,0.0
2018-07-07 13:00:00,849,13.89,826.1457,83.5,2.951,146,0.2,0.0
2018-07-07 14:00:00,488.7,14,826.282,84.9,1.989,269.7,0.2,0.0
2018-07-07 15:00:00,439.2,14.2,826.1847,73.05,2.21,171.5,0.2,0.0
2018-07-07 16:00:00,344.6,14.24,826.2151,73.34,2.357,134.6,0.2,0.0
2018-07-07 17:00:00,392.5,14.58,826.2312,69.25,2.596,124.2,0.2,0.0
2018-07-07 18:00:00,275.9,14.32,825.998,69.37,2.573,94.1,0.2,0.0
2018-07-07 19:00:00,267.5,14.17,825.9143,66.37,2.391,88.5,0.2,0.1
2018-07-07 20:00:00,37.04,12.93,825.7344,72.31,2.568,71.47,0.2,0.1
2018-07-07 21:00:00,4.417,11.61,825.6763,76.9,2.74,87,0.2,0.1
2018-07-07 22:00:00,0.012,10.91,825.758,75.75,2.719,96,0.2,0.2
2018-07-07 23:00:00,0.007,10.54,825.6019,77.37,1.926,84.1,0.2,0.2
2018-07-08 00:00:00,0.009,10.18,825.5433,78.35,2.273,44.36,0.2,0.2
2018-07-08 01:00:00,0.008,9.73,825.4384,82.6,1.935,24.58,0.2,0.2
2018-07-08 02:00:00,0.009,9.26,825.3014,82.5,1.742,18.92,0.2,0.2
2018-07-08 03:00:00,0.008,8.91,825.0964,76.02,1.836,20.35,0.2,0.2
2018-07-08 04:00:00,0.008,9.04,824.8005,76.93,1.227,4.774,0.2,0.2
2018-07-08 05:00:00,2.063,8.2,824.8041,81.3,0.644,351.5,0.2,0.2
2018-07-08 06:00:00,59.08,8.96,825.1492,76.2,0.438,3.662,0.2,0.2
2018-07-08 07:00:00,221.8,11.52,825.4964,70.88,0.145,140.3,0.2,0.2
2018-07-08 08:00:00,394.3,13.81,825.4067,71.71,1.073,239.2,0.2,0.1
2018-07-08 09:00:00,561.6,13.97,825.4762,60.64,2.118,161.6,0.2,0.1
2018-07-08 10:00:00,703.7,14.82,825.4775,67.05,1.944,169.2,0.2,0.0
2018-07-08 11:00:00,824,15.1,825.7361,73.76,3.159,150.4,0.2,0.0
2018-07-08 12:00:00,908,15.8,826.0002,74.13,2.196,269.6,0.2,0.0
2018-07-08 13:00:00,939,15.71,826.1352,73.34,2.831,286.3,0.2,0.0
2018-07-08 14:00:00,685.8,15.98,826.2707,75.68,2.271,292.8,0.2,0.0
2018-07-08 15:00:00,332.3,15.4,826.287,78.06,2.36,279.1,0.2,0.0
2018-07-08 16:00:00,742,16.7,826.1854,72.15,2.534,299.8,0.2,0.0
2018-07-08 17:00:00,202.7,15.55,826.2146,76.21,2.206,269.4,0.2,0.0
2018-07-08 18:00:00,232.2,15.26,826.0374,75.7,1.148,240.7,0.2,0.0
2018-07-08 19:00:00,153.9,15.09,825.8711,77.67,1.629,232.1,0.2,0.0
2018-07-08 20:00:00,49.21,13.81,825.7271,84.9,0.818,355.4,0.2,0.1
2018-07-08 21:00:00,4.975,12.87,825.5372,89.5,0.649,79.55,0.2,0.1
2018-07-08 22:00:00,0.011,11.61,825.6558,88.2,1.333,24.36,0.2,0.1
2018-07-08 23:00:00,0.009,11.31,825.5366,88.8,2.228,42.72,0.2,0.2
2018-07-09 00:00:00,0.008,10.8,825.3433,92.3,2.012,20.63,0.2,0.2
2018-07-09 01:00:00,0.008,10.09,825.0485,91.9,1.245,4.901,0.2,0.2
2018-07-09 02:00:00,0.008,9.83,824.8756,92.2,1.076,5.533,0.2,0.2
2018-07-09 03:00:00,0.008,9.52,824.5707,93.6,0.976,304.2,0.2,0.2
2018-07-09 04:00:00,0.009,9.55,824.2842,94.9,0.91,297.5,0.2,0.2
2018-07-09 05:00:00,1.935,9.56,824.1793,90.3,0.42,328.4,0.2,0.2
2018-07-09 06:00:00,66.42,10.02,824.4667,88.2,0.313,338,0.2,0.2
2018-07-09 07:00:00,215.1,12.65,824.5297,85.3,0.235,189.7,0.2,0.1
2018-07-09 08:00:00,386.9,14.16,824.5182,75.26,0.963,195,0.2,0.1
2018-07-09 09:00:00,562.2,14.78,824.5125,72.18,2.251,163.6,0.2,0.0
2018-07-09 10:00:00,732.3,15.01,824.4235,76.91,2.877,158.3,0.2,0.0
2018-07-09 11:00:00,781.2,15.82,824.428,83.5,2.422,178.2,0.2,0.0
2018-07-09 12:00:00,814,16.3,824.6285,82.3,2.154,281.9,0.2,0.0
2018-07-09 13:00:00,986,16.66,824.5577,78.93,2.542,281.3,0.2,0.0
2018-07-09 14:00:00,680.9,16.25,824.5121,80.2,2.509,279,0.2,0.0
2018-07-09 15:00:00,458.6,15.91,824.5143,80.2,2.835,272.8,0.2,0.0
2018-07-09 16:00:00,279.4,15.55,824.3629,65.75,2.404,258.4,0.2,0.0
2018-07-09 17:00:00,394.1,16.25,824.3221,66.57,2.021,273.6,0.2,0.0
2018-07-09 18:00:00,525,15.97,824.2241,66.87,2.532,172,0.2,0.0
2018-07-09 19:00:00,286.9,15.31,824.2132,68.48,2.505,134.2,0.2,0.0
2018-07-09 20:00:00,71.78,14.41,824.1275,74.37,0.85,85.6,0.2,0.1
2018-07-09 21:00:00,7.399,12.46,824.0057,82,0.687,38.86,0.2,0.1
2018-07-09 22:00:00,0.012,10.91,824.06,84,0.663,353.6,0.2,0.1
2018-07-09 23:00:00,0.009,10.59,823.8215,86.4,0.684,352.3,0.2,0.1
2018-07-10 00:00:00,0.009,10.22,823.6577,88.8,0.539,338.7,0.2,0.2
2018-07-10 01:00:00,0.008,9.99,823.5418,88.9,0.839,4.873,0.2,0.2
2018-07-10 02:00:00,0.009,9.69,822.9453,88.8,0.596,313.7,0.2,0.2
2018-07-10 03:00:00,0.009,10.04,822.5193,85.9,1.271,272.8,0.2,0.2
2018-07-10 04:00:00,0.009,10.65,822.25,84.7,1.507,278.5,0.2,0.2
2018-07-10 05:00:00,1.238,10.22,822.3267,86.3,1.745,304,0.2,0.2
2018-07-10 06:00:00,54.93,9.95,822.5184,72.4,0.99,320.6,0.2,0.2
2018-07-10 07:00:00,220.2,11.67,822.515,67.23,1.168,237.4,0.2,0.1
2018-07-10 08:00:00,382.6,12.79,822.3558,60.75,1.711,256.9,0.2,0.1
2018-07-10 09:00:00,528.2,13.81,822.3395,68.75,1.444,289.3,0.2,0.0
2018-07-10 10:00:00,777.2,14.41,822.143,68.99,2.081,274.2,0.2,0.0
2018-07-10 11:00:00,946,14.79,822.0228,73.41,2.165,260.9,0.2,0.0
2018-07-10 12:00:00,426.7,14.01,821.9447,76.9,1.961,303.8,0.2,0.0
2018-07-10 13:00:00,458.9,13.86,821.8818,70.18,2.116,312.1,0.2,0.0
2018-07-10 14:00:00,634.3,14.07,821.8426,66.97,2.468,17.22,0.2,0.0
2018-07-10 15:00:00,653.4,14.15,821.783,69.74,2.549,24.97,0.2,0.0
2018-07-10 16:00:00,431.7,14,821.7015,68.68,2.241,4.981,0.2,0.0
2018-07-10 17:00:00,234.6,13.12,821.6279,69.97,2.345,147.5,0.2,0.0
2018-07-10 18:00:00,128.6,12.23,821.3889,72.01,2.872,151.4,0.2,0.1
2018-07-10 19:00:00,89,11.78,821.2803,77.98,2.172,134.4,0.2,0.1
2018-07-10 20:00:00,23.19,10.96,821.2043,79.3,1.697,131.1,0.2,0.1
2018-07-10 21:00:00,1.887,10.36,821.2626,82.9,1.299,137.7,0.2,0.1
2018-07-10 22:00:00,0.009,9.83,821.3784,84.8,0.673,126.1,0.2,0.2
2018-07-10 23:00:00,0.008,9.19,821.1951,90.5,0.627,275.7,0.2,0.2
2018-07-11 00:00:00,0.009,8.94,820.9352,91.2,1.261,292.6,0.2,0.2
2018-07-11 01:00:00,0.009,8.62,820.496,91.7,1.149,297.4,0.2,0.2
2018-07-11 02:00:00,0.01,8.17,820.0906,90.7,0.798,273.6,0.2,0.2
2018-07-11 03:00:00,0.009,7.986,819.8545,91.6,0.913,268.1,0.2,0.2
2018-07-11 04:00:00,0.008,6.892,819.4983,96.7,0.517,312.4,0.2,0.2
2018-07-11 05:00:00,1.645,6.172,819.3451,95.6,0.234,347.4,0.2,0.2
2018-07-11 06:00:00,78.54,6.704,819.4348,91.4,0.341,278.3,0.2,0.2
2018-07-11 07:00:00,219.9,9.05,819.4755,81.1,1.047,233.5,0.2,0.2
2018-07-11 08:00:00,345.5,10.46,819.5004,83.9,1.31,225.7,0.2,0.1
2018-07-11 09:00:00,444.4,10.66,819.7536,82.1,1.483,233.2,0.2,0.1
2018-07-11 10:00:00,572.3,11.28,819.8499,83.2,1.736,242.8,0.2,0.0
2018-07-11 11:00:00,797.5,12.3,819.8888,81.8,2.057,279.6,0.2,0.0
2018-07-11 12:00:00,1002,12.61,819.959,82.3,3.088,299.7,0.2,0.0
2018-07-11 13:00:00,1037,13.25,820.0299,75.54,2.968,281.8,0.2,0.0
2018-07-11 14:00:00,976,13.59,820.0802,71.54,2.866,284.6,0.2,0.0
2018-07-11 15:00:00,601.2,13.35,820.1007,67.09,2.876,291.5,0.2,0.0
2018-07-11 16:00:00,401,12.7,820.1962,66.78,3.212,275.7,0.2,0.0
2018-07-11 17:00:00,484.7,12.64,820.2638,63.61,2.655,284,0.2,0.0
2018-07-11 18:00:00,376.6,12.71,820.506,67.68,1.875,253.8,0.2,0.1
2018-07-11 19:00:00,257.2,12.15,820.7585,72.9,2.096,155.5,0.2,0.1
2018-07-11 20:00:00,21.92,10.34,820.6826,81.7,0.698,298.9,0.2,0.2
2018-07-11 21:00:00,4.243,8.51,820.7006,86.1,0.93,286.4,0.2,0.2
2018-07-11 22:00:00,0.012,7.578,820.8528,91.2,0.657,294.9,0.2,0.2
2018-07-11 23:00:00,0.009,7.147,820.8874,89.8,0.329,317.8,0.2,0.2
2018-07-12 00:00:00,0.008,7.002,820.7807,90,0.813,303.1,0.2,0.2
2018-07-12 01:00:00,0.007,6.804,820.6074,85.2,0.617,317.7,0.2,0.2
2018-07-12 02:00:00,0.009,7.011,820.3931,84.9,0.72,311.5,0.2,0.2
2018-07-12 03:00:00,0.008,7.061,820.2681,80.9,1.026,299.5,0.2,0.2
2018-07-12 04:00:00,0.009,6.945,820.0806,85.9,1.205,298.3,0.2,0.3
2018-07-12 05:00:00,1.607,6.707,820.1053,88.8,1.789,270,0.2,0.3
2018-07-12 06:00:00,67.67,7.402,820.4413,81.6,2.175,265.8,0.2,0.2
2018-07-12 07:00:00,221.8,9.4,820.6108,78.41,1.203,194.2,0.2,0.2
2018-07-12 08:00:00,384.3,11.45,820.791,77.11,0.991,222.5,0.2,0.1
2018-07-12 09:00:00,566.2,13.2,820.9836,68.36,1.35,228.1,0.2,0.1
2018-07-12 10:00:00,712.4,13.56,821.2549,66.34,1.436,173.7,0.2,0.1
2018-07-12 11:00:00,843,14.62,821.5511,69.36,1.579,248,0.2,0.0
2018-07-12 12:00:00,916,15.12,821.9446,69.45,1.747,231.3,0.2,0.0
2018-07-12 13:00:00,884,14.82,822.1552,71.16,2.32,287.1,0.2,0.0
2018-07-12 14:00:00,809,14.61,822.2375,73.24,2.459,281,0.2,0.0
2018-07-12 15:00:00,778.2,15.02,822.4906,66.59,2.612,298.9,0.2,0.0
2018-07-12 16:00:00,724.4,15.16,822.7068,62.96,2.282,293,0.2,0.0
2018-07-12 17:00:00,530.6,14.69,822.8149,53.66,2.642,273.1,0.2,0.0
2018-07-12 18:00:00,282.3,14.04,822.9162,51.07,1.619,277,0.2,0.0
2018-07-12 19:00:00,127.8,13.19,823.1023,65.78,0.972,82.3,0.2,0.1
2018-07-12 20:00:00,30.84,11.38,823.1136,69.86,0.817,2.088,0.2,0.1
2018-07-12 21:00:00,4.864,9.94,823.246,74.33,0.551,5.864,0.2,0.2
2018-07-12 22:00:00,0.011,9.39,823.5107,74.11,0.666,342.5,0.2,0.2
2018-07-12 23:00:00,0.009,9.3,823.5005,77.43,0.51,350.3,0.2,0.2
2018-07-13 00:00:00,0.008,8.73,823.6246,77.79,0.886,354.4,0.2,0.2
2018-07-13 01:00:00,0.008,8.66,823.6401,75.84,0.77,341.9,0.2,0.2
2018-07-13 02:00:00,0.009,8.45,823.6026,75.08,0.73,324.3,0.2,0.2
2018-07-13 03:00:00,0.008,8.53,823.7491,78.88,0.777,309.2,0.2,0.2
2018-07-13 04:00:00,0.009,8.07,823.7237,79.93,0.867,325.7,0.2,0.2
2018-07-13 05:00:00,1.518,7.882,823.8724,83,0.574,339.8,0.2,0.2
2018-07-13 06:00:00,62.9,8.56,824.0951,75.87,0.691,301,0.2,0.2
2018-07-13 07:00:00,214.4,11.29,824.175,68.44,1.539,246.1,0.2,0.2
2018-07-13 08:00:00,385.8,12.98,824.4283,60.47,1.911,252,0.2,0.1
2018-07-13 09:00:00,556.9,14.29,824.6705,46.25,1.793,257.4,0.2,0.0
2018-07-13 10:00:00,705.8,14.72,824.7488,47.66,2.447,233.4,0.2,0.0
2018-07-13 11:00:00,816,15.67,824.9841,62.35,2.462,251.9,0.2,0.0
2018-07-13 12:00:00,896,16.25,825.2306,60.03,2.124,260.3,0.2,0.0
2018-07-13 13:00:00,947,16.63,825.2653,61.97,2.124,274.5,0.2,0.0
2018-07-13 14:00:00,936,16.79,825.2969,59.56,2.443,274.7,0.2,0.0
2018-07-13 15:00:00,907,16.89,825.2349,55.91,2.891,261.6,0.2,0.0
2018-07-13 16:00:00,633.4,16.93,825.2199,53.3,2.137,285,0.2,0.0
2018-07-13 17:00:00,285.1,16.17,825.1541,56.64,1.68,272.2,0.2,0.0
2018-07-13 18:00:00,366.7,16.61,825.1552,54.97,1.236,292,0.2,0.0
2018-07-13 19:00:00,101,15.67,825.1353,64.3,0.934,106.7,0.2,0.0
2018-07-13 20:00:00,39.83,14.36,825.1537,75,0.507,110.5,0.2,0.1
2018-07-13 21:00:00,2.827,13.25,825.1868,72.35,0.473,3.709,0.2,0.1
2018-07-13 22:00:00,0.01,12.24,825.5059,76.68,0.418,337.7,0.2,0.1
2018-07-13 23:00:00,0.009,11.81,825.4662,76.19,0.703,289.4,0.2,0.1
2018-07-14 00:00:00,0.008,11.36,825.3241,76.14,0.519,327.9,0.2,0.1
2018-07-14 01:00:00,0.008,11.51,825.3996,78.86,0.562,312.8,0.2,0.2
2018-07-14 02:00:00,0.008,11.53,825.1771,72.9,0.466,335.1,0.2,0.2
2018-07-14 03:00:00,0.008,11.68,825.1196,79.19,0.655,342.6,0.2,0.2
2018-07-14 04:00:00,0.009,12.22,825.0627,80.2,0.776,316.8,0.2,0.2
2018-07-14 05:00:00,0.941,11.8,824.9337,81.8,0.731,316.6,0.2,0.2
2018-07-14 06:00:00,16.02,12.19,824.9998,80.1,0.453,306.6,0.2,0.2
2018-07-14 07:00:00,140.4,13.26,825.3906,69.38,0.48,192.1,0.2,0.1
2018-07-14 08:00:00,265.3,14.46,825.3876,68.98,1.48,250.4,0.2,0.1
2018-07-14 09:00:00,432.1,15.72,825.4202,65.85,1.605,247.5,0.2,0.0
2018-07-14 10:00:00,718.6,16.77,825.248,63.33,2.806,245.2,0.2,0.0
2018-07-14 11:00:00,802,16.93,825.2111,60.55,3.508,244.4,0.2,0.0
2018-07-14 12:00:00,867,17.73,825.0259,60.6,3.439,261.4,0.2,0.0
2018-07-14 13:00:00,880,18.07,824.8262,63.91,2.722,259.3,0.2,0.0
2018-07-14 14:00:00,603.5,17.87,824.6444,65.56,2.342,273.6,0.2,0.0
2018-07-14 15:00:00,293.3,16.79,824.4711,73.12,2.941,257.8,0.2,0.0
2018-07-14 16:00:00,68.07,13.38,824.5179,92.4,1.838,314.2,0.2,0.0
2018-07-14 17:00:00,44.71,12.48,824.3259,84.3,2.025,320.8,0.2,0.0
2018-07-14 18:00:00,69.18,11.55,824.3973,83.1,2.068,289.8,0.2,0.0
2018-07-14 19:00:00,34.59,11.73,824.2474,81.8,1.666,318.9,0.2,0.0
2018-07-14 20:00:00,18.35,11.59,824.0631,78.98,1.196,305.7,0.2,0.1
2018-07-14 21:00:00,1.445,11.4,823.8405,72.77,1.518,304.5,0.2,0.1
2018-07-14 22:00:00,0.008,11.42,824.1772,88.5,1.036,318.1,0.2,0.1
2018-07-14 23:00:00,0.009,9.92,824.1981,81.9,0.643,23.29,0.2,0.1
